1.0023052380778996 6.544986788209108e-16 
1.0046157902783952 6.425527305190011e-16 
1.0069316688518042 6.308248204550937e-16 
1.0092528860766845 6.193109689716084e-16 
1.0115794542598986 6.080072690492848e-16 
1.0139113857366795 5.969098849811832e-16 
1.0162486928706955 5.860150510709254e-16 
1.0185913880541169 5.753190703547158e-16 
1.02093948370768 5.648183133467177e-16 
1.023292992280754 5.5450921680733975e-16 
1.0256519262514077 5.443882825340192e-16 
1.0280162981264735 5.344520761740933e-16 
1.030386120441616 5.24697226059343e-16 
1.0327614057613974 5.15120422061818e-16 
1.035142166679344 5.05718414470558e-16 
1.0375284158180127 4.964880128888162e-16 
1.0399201658290593 4.874260851514171e-16 
1.0423174293933042 4.785295562618826e-16 
1.0447202192208 4.697954073489576e-16 
1.0471285480508996 4.612206746421866e-16 
1.0495424286523223 4.528024484661924e-16 
1.0519618738232228 4.44537872253309e-16 
1.0543868963912588 4.3642414157424204e-16 
1.0568175092136585 4.284585031864239e-16 
1.0592537251772889 4.2063825409973703e-16 
1.0616955571987245 4.129607406592927e-16 
1.0641430182243161 4.054233576449508e-16 
1.066596121230258 3.9802354738728105e-16 
1.069054879222658 3.9075879889965355e-16 
1.0715193052376064 3.8362664702617597e-16 
1.0739894123412448 3.766246716051823e-16 
1.076465213629835 3.6975049664799083e-16 
1.0789467222298288 3.6300178953265065e-16 
1.081433951297938 3.563762602124049e-16 
1.0839269140212036 3.498716604386032e-16 
1.0864256236170655 3.434857829977952e-16 
1.0889300933334334 3.372164609627519e-16 
1.0914403364487566 3.310615669571544e-16 
1.093956366272094 3.250190124337087e-16 
1.096478196143185 3.190867469654312e-16 
1.099005839432521 3.132627575498732e-16 
1.101539309541415 3.0754506792604434e-16 
1.1040786199020731 3.019317379038039e-16 
1.1066237839776663 2.9642086270549125e-16 
1.109174815262401 2.9101057231957416e-16 
1.1117317272815912 2.8569903086609454e-16 
1.11429453359173 2.8048443597369433e-16 
1.1168632477805611 2.753650181680156e-16 
1.1194378834671515 2.7033904027125963e-16 
1.1220184543019633 2.654047968127079e-16 
1.1246049739669264 2.605606134500024e-16 
1.1271974561755105 2.558048464009875e-16 
1.1297959146727978 2.511358818859237e-16 
1.132400363235557 2.465521355798792e-16 
1.135010815672315 2.4205205207512024e-16 
1.1376272858234309 2.376341043533116e-16 
1.1402497875611688 2.332967932673506e-16 
1.1428783347897717 2.290386470326606e-16 
1.1455129414455356 2.2485822072776663e-16 
1.1481536214968828 2.2075409580398856e-16 
1.1508003889444358 2.1672487960408425e-16 
1.1534532578210923 2.127692048896752e-16 
1.1561122421920988 2.0888572937730107e-16 
1.158777356155126 2.050731352829401e-16 
1.1614486138403428 2.0133012887484368e-16 
1.1641260294104914 1.976554400345335e-16 
1.1668096170609625 1.9404782182580934e-16 
1.169499391019871 1.9050605007162508e-16 
1.1721953655481305 1.8702892293868737e-16 
1.1748975549395295 1.8361526052963582e-16 
1.1776059735208073 1.8026390448266645e-16 
1.1803206356517297 1.7697371757846382e-16 
1.1830415557251648 1.7374358335430733e-16 
1.1857687481671602 1.7057240572521932e-16 
1.1885022274370185 1.6745910861203047e-16 
1.191242008027375 1.644026355762316e-16 
1.1939881044642733 1.6140194946149159e-16 
1.1967405313072434 1.5845603204171788e-16 
1.1994993031493788 1.555638836755399e-16 
1.202264434617413 1.527245229671005e-16 
1.2050359403717974 1.4993698643303743e-16 
1.2078138351067802 1.4720032817554249e-16 
1.2105981335504823 1.4451361956139052e-16 
1.2133888504649772 1.4187594890682347e-16 
1.216186000646368 1.3928642116818913e-16 
1.2189895989248665 1.3674415763822408e-16 
1.2217996601648717 1.3424829564788079e-16 
1.2246161992650486 1.3179798827359794e-16 
1.2274392311584073 1.293924040499119e-16 
1.2302687708123816 1.270307266873154e-16 
1.233104833228909 1.247121547952649e-16 
1.2359474334445104 1.224359016102429e-16 
1.2387965865303692 1.2020119472878592e-16 
1.241652307592411 1.1800727584538325e-16 
1.244514611771385 1.1585340049516015e-16 
1.247383514242943 1.1373883780125793e-16 
1.2502590302177201 1.1166287022682487e-16 
1.2531411749414159 1.0962479333153334e-16 
1.2560299636948749 1.0762391553254109e-16 
1.2589254117941673 1.056595578698163e-16 
1.2618275345906707 1.0373105377574481e-16 
1.2647363474711513 1.018377488489429e-16 
1.2676518658578455 9.997900063219883e-17 
1.2705741052085417 9.815417839446688e-17 
1.2735030810166617 9.63626629168412e-17 
1.2764388088113439 9.460384628243459e-17 
